# Uniform top-hat spectral response curve for HST grism G141
# Wavelenght range: [1.51, 1.545]

# Wavel    Spectral Response
# microns  electrons / photon
1.546529   0.000000  
1.546647   0.000000  
1.546765   0.000000  
1.546882   0.000000  
1.547000   0.000000  
1.547118   0.000000  
1.547235   0.000000  
1.547353   0.000000  
1.547471   0.000000  
1.547588   0.000000  
1.547706   0.000000  
1.547824   0.000000  
1.547941   0.000000  
1.548059   0.000000  
1.548176   0.000000  
1.548294   0.000000  
1.548412   0.000000  
1.548529   0.000000  
1.548647   0.000000  
1.548765   0.000000  
1.548882   0.000000  
1.549000   0.000000  
1.549118   0.000000  
1.549235   0.000000  
1.549353   0.000000  
1.549471   0.000000  
1.549588   0.000000  
1.549706   0.000000  
1.549824   0.000000  
1.549941   0.000000  
1.550059   0.000000  
1.550176   0.000000  
1.550294   0.000000  
1.550412   0.000000  
1.550529   0.000000  
1.550647   0.000000  
1.550765   0.000000  
1.550882   0.000000  
1.551000   0.000000  
1.551118   0.000000  
1.551235   0.000000  
1.551353   0.000000  
1.551471   0.000000  
1.551588   0.000000  
1.551706   0.000000  
1.551824   0.000000  
1.551941   0.000000  
1.552059   0.000000  
1.552176   0.000000  
1.552294   0.000000  
1.552412   0.000000  
1.552529   0.000000  
1.552647   0.000000  
1.552765   0.000000  
1.552882   0.000000  
1.553000   0.000000  
1.553118   0.000000  
1.553235   0.000000  
1.553353   0.000000  
1.553471   0.000000  
1.553588   0.000000  
1.553706   0.000000  
1.553824   0.000000  
1.553941   0.000000  
1.554059   0.000000  
1.554176   0.000000  
1.554294   0.000000  
1.554412   0.000000  
1.554529   0.000000  
1.554647   0.000000  
1.554765   0.000000  
1.554882   0.000000  
1.555000   0.000000  
